group,cat,file,author_surname,author_name,title,publ_in,url,publ_part,publ_place,publisher,year,pages,length,alt_orth,errors,comments,author_surname_1,author_name_1,author_surname_2,author_name_2,author_surname_3,author_name_3,author_surname_4,author_name_4,author_surname_5,author_name_5,author_surname_6,author_name_6,author_surname_7,author_name_7,author_surname_8,author_name_8,author_surname_9,author_name_9,author_surname_10,author_name_10
so-so,B,B_Propovid_Mytropolyta_Dymytriia_Pro_Zakheia_2013.txt,,Митрополит Димитрій,Проповідь Високопреосвященного митрополита Димитрія у неділю про Закхея,,cerkva.info/ru/publications/propovedi/3161-dymytry,,Львів,,2013,,617,0,"знаходиться — лежить; нечесно тим - нечесно, тим; блудницю і - блудницю, і",,,,,,,,,,,,,,,,,,,,,
so-so,B,B_Propovid_Mytropolyta_Dymytriia_U_Den_Sviata_Rizdva_Bogorodytzi_2013.txt,,Митрополит Димитрій,Проповідь Високопреосвященного митрополита Димитрія у день свята Різдва Пресвятої Богородиці,,cerkva.info/ru/publications/propovedi/3932-mytrdymytry,,,,2013,,660,0,"Божою і - Божою, і; можливо уже - можливо, уже; неба так само, як - неба, так само як; невід’ємні поняття - невіддільні поняття; Горній Єрусалим - Вишній Єрусалим",,,,,,,,,,,,,,,,,,,,,
so-so,B,B_Relihiya_v_Ukrayini_Khilchenko_Revolyutsiya_Rizdva_2015.txt,Хільченко,Анатолій,Революція Різдва,Релігія в Україні,http://www.religion.in.ua/main/27936-revolyuciya-rizdva.html,,Київ,,2015,,1337,0,"богонатхнені - богонатхненні; віруючий безробітний чоловік - безробітний вірянин; скотські - худоб’ячі; історія і скільки - історія, і скільки; Це неодмінно – правда, – думаю я - Це неодмінно правда, думаю я; хто саме перед нами знаходиться - хто саме перед нами; Іісуса - Ісуса; вигнали, з огляду - вигнали з огляду",,,,,,,,,,,,,,,,,,,,,
so-so,B,B_Shepetiak_Nimetskomovna_katolytska_dumka_druhoi_polovyny_XX_stolittia_2014.txt,Шепетяк,Олег,Німецькомовна католицька думка другої половини XX століття,,,,Київ,,2014,,2129,1,"вирішень філософських проблем - розв'язань філософських проблем; богословського метода - богословського методу; Незважаючи на те - Попри те; людського індивідууму - людського індивідуума; пригадує - нагадує; датського - данського; об'єкту пізнання - об'єкта пізнання; На його думку Біблія - На його думку, Біблія; Біблії, натомість, лише - Біблії натомість лише; викристалізовуюся - викристалізувався; істину людську сутність - істинну людську сутність; прийнято - заведено",,,,,,,,,,,,,,,,,,,,,
so-so,B,B_Shevchuk_Poslannia_1_2014.txt,Шевчук,Святослав,Послання Блаженнішого Святослава з нагоди року пам'яті Митрополита Андрея Шептицького,Католицький Оглядач,http://catholicnews.org.ua/poslannya-blazhennishogo-svyatoslava-z-nagodi-roku-pamyati-mitropolita-andreya-sheptickogo,,,,2014,,785,0,опоясана - оперезана; знущань над українським народом - знущань з українського народу; євангелській - євангельській; державних властей - державної влади; державними властями - державною владою; привносячи - вносячи,,,,,,,,,,,,,,,,,,,,,
so-so,B,B_Shevchuk_Poslannia_2_2014.txt,Шевчук,Святослав,Послання Блаженнішого Святослава з нагоди року пам'яті Митрополита Андрея Шептицького,Католицький Оглядач,http://catholicnews.org.ua/poslannya-blazhennishogo-svyatoslava-z-nagodi-roku-pamyati-mitropolita-andreya-sheptickogo,,,,2014,,547,0,знущання над євреями - знущань з євреїв; Тройці - Трійці,,,,,,,,,,,,,,,,,,,,,
so-so,B,B_Slovo_Mytropolyta_Dymytriia_Do_Pastvy_Uvecheri_Proshchenoi_Nedili_2013.txt,,Митрополит Димитрій,Слово митрополита Димитрія до пастви увечері Прощеної неділі,,cerkva.info/ru/publications/propovedi/3245-dymytry,,Львів,,2013,,846,0,"поверталися назад - поверталися; прощення наче - прощення, наче; нас так само, як - нас, так само як; просто, як про - просто як про",,,,,,,,,,,,,,,,,,,,,
so-so,B,B_Slovo_Patriarha_Filareta_V_Nedilu_Syropusnu_2013.txt,,Патріарх Філарет,Слово Святійшого Патріарха Філарета в неділю Сиропусну,,cerkva.info/ru/publications/spiritual/3229-filaret,,,,2013,,1187,0,,"безкінечно - нескінченно; У той же час - Водночас; яке це має відношення до - який це має стосунок до; яке відношення - який стосунок; Таке саме, яке має відношення до - Такий самий, який має до нас; від Адамі - від Адама; в даному випадку - в цьому випадку; один на один - сам на сам; двері і Він увійде - двері, і Він увійде",,,,,,,,,,,,,,,,,,,,
so-so,B,B_Vitalii_Lototskii_Den_Narodzhennia_Hrysta_2013.txt,Лотоцький,Віталій,Рік народження Ісуса Христа,,http://cerkva.info/ru/publications/articles/3006-stattyariknarodjennyahrysta.html,,,Прес-центр Київської Патріархії,2013,,1154,0,"Але відійдемо - Але відійдімо; і зосередимося - і зосередьмося; питання звернемось - питання, звернемось; коли, саме - коли саме; у Євангелія - в Євангелії; наступний вигляд - такий вигляд; увагу, на - увагу на; Повернемось - Повернімось; так як - позаяк; пунти - пункти",,,,,,,,,,,,,,,,,,,,,
so-so,B,B_Zinchenko_Nastupnyky sviatoho Martyna_2019.txt,Зінченко,Павло,Наступники святого Мартина: військове капеланство в Католицькій Церкві,Verbum,https://www.verbum.com.ua/11/2019/how-does-the-church-work/military-chaplains-in-catholic-church/,52,Київ,,2019,,904,0,,,,,,,,,,,,,,,,,,,,,,
so-so,C,C_Agrotimes_Dmytriev_Yakshcho_pomylytys_u_vybori_sadzhancziv_ohyny_ye_ryzyk_vtratyty_velyki_groshi_abo_chas_2020_June22.txt,Дмитрієв,Володимир,"Якщо помилитись у виборі саджанців лохини, є ризик втратити великі гроші або час",Агротаймс,https://agrotimes.ua/opinion/yakshho-pomylytys-u-vybori-sadzhancziv-lohyny-ye-ryzyk-vtratyty-velyki-groshi-abo-chas/,,Київ,,2020,,569,0,У той же час треба розуміти - водночас треба розуміти; контейнер ємністю - контейнер місткістю; ємність контейнера - місткість контейнера,Замість тире в тексті вжиті подвійні дефіси,,,,,,,,,,,,,,,,,,,,
so-so,C,C_Agrotimes_Solovey_Grunt_pid_funduk_2020_June22.txt,Соловей,Вадим,Ґрунт під фундук,Агротаймс,https://agrotimes.ua/article/grunt-pid-funduk/,,Київ,,2020,,1783,0,"вітророздільною лінією - повітророздільною лінією; приурочені найбільш гумусовані ґрунти - присвячені найбільш гумусовані ґрунти; середньогумусні - середньо гумусні; важкосуглинкові - важко суглинкові; легкоглинисті - легко глинисті; рН - вжито українські літери замість латинських; високосуглинкового - високо суглинкового; вологоємність - вологомісткість;  вологоємкість - вологомісткість; водночас, попри вологолюбність - водночас попри вологолюбність; пульсуючим рівнем вод - рівнем вод, що пульсує;  порівняно з рівнинними - у порівнянні з рівнинними; слабоксероморфних - слабо ксероморфних; середньоксероморфних - середньо ксероморфних; сильноксероморфних - сильно ксероморфних; нексеноморфних - не ксеноморфних; за рахунок утворення - шляхом утворення; крім того їх важко знайти - крім того, їх важко знайти",,,,,,,,,,,,,,,,,,,,,
so-so,C,C_Ahronom_Osinni_reservy_dlya_pidvyshchennia_vrozhainosti_zernovyh_2020_June22.txt,,,Осінні резерви для підвищення врожайності зернових,Журнал Агроном,,,,,2020,,982,0,,,,,,,,,,,,,,,,,,,,,,
so-so,C,C_Ahronom_Ruban_Drugiy_shans_ridkoho_phosphoru_2020_1_June22.txt,Рубан,Сергій,Другий шанс рідкого фосфору,Журнал Агроном,,,,,2020,,1015,0,за рахунок – коштом; порівняно з – у порівнянні з; внутрішньогрунтовому - внутрішньоґрунтовому,,,,,,,,,,,,,,,,,,,,,
so-so,C,C_Andrukhovych_pysʹmennyky_pro_futbol_2011_June22.txt,Андрухович,Юрій,Гра з випадковими числами,Письменники про футбол. Літературна збірна України,https://www.litmir.me/br/?b=202065&p=1,,Харків,Клуб сімейного дозвілля,2011,1-2,2102,1,приза -  призу;  незважаючи на молоді роки -  попри на молоді роки; тренеруванням - тренерством; Супер-кубок - Суперкубок; терзали - мордували; оволодіння - заволодіння; Учбово-тренувальний - Навчально-тренувальний,,,,,,,,,,,,,,,,,,,,,
so-so,C,"C_Beba_Shcho_take_naturalne,_orhanichne_ta_biodynamichne_vyno._Poiasniuie_somelie_2020_1_June22.txt",Беба,Юлія,"Що таке натуральне, органічне та біодинамічне вино. Пояснює сомельє",The Village Україна,https://www.the-village.com.ua/village/food/food-guide/300337-scho-take-naturalne-organichne-ta-biodinamichne-vino-poyasnyue-somele,,,,2020,,1661,0,за смаком - на смак; ємність - місткість; піднімається - підіймається; більше шести - понад шість,,,,,,,,,,,,,,,,,,,,,
